recharge_id,customer_id,recharge_date,recharge_amount,plan_type,plan_name,validity_days,has_discount,payment_method
4868,630,2024-03-09,999,Monthly,₹239 Plan,56,False,Card
4869,2314,2024-02-23,999,Monthly,₹999 Plan,365,False,UPI
4870,1599,2024-01-14,999,Quarterly,₹239 Plan,28,True,UPI
4871,1429,2024-02-13,999,Quarterly,₹2999 Plan,28,False,Netbanking
4872,1224,2024-01-28,719,Monthly,₹2999 Plan,56,False,UPI
4873,3683,2024-03-18,719,Annual,₹719 Plan,84,False,Netbanking
4874,1974,2024-03-23,299,Monthly,₹299 Plan,56,False,UPI
4875,3973,2024-01-06,2999,Annual,₹999 Plan,365,False,Wallet
4876,2981,2024-01-15,239,Quarterly,₹239 Plan,56,False,Wallet
4877,3644,2024-02-10,299,Annual,₹2999 Plan,56,False,Wallet
4878,2141,2024-03-24,719,Monthly,₹2999 Plan,28,True,Card
4879,786,2024-03-08,2999,Annual,₹2999 Plan,56,False,Wallet
4880,955,2024-03-18,239,Quarterly,₹2999 Plan,28,False,UPI
4881,549,2024-02-06,299,Quarterly,₹2999 Plan,28,False,Netbanking
4882,2922,2024-03-26,2999,Monthly,₹2999 Plan,84,False,Card
4883,544,2024-02-26,719,Monthly,₹239 Plan,28,True,UPI
4884,721,2024-03-13,299,Monthly,₹239 Plan,28,False,Wallet
4885,578,2024-03-05,2999,Quarterly,₹239 Plan,84,False,Card
4886,1372,2024-01-05,2999,Quarterly,₹239 Plan,84,False,Netbanking
4887,2998,2024-03-30,719,Monthly,₹2999 Plan,28,False,Wallet
4888,4046,2024-01-30,2999,Monthly,₹239 Plan,56,True,UPI
4889,3742,2024-03-05,299,Quarterly,₹2999 Plan,84,False,Wallet
4890,356,2024-03-22,999,Quarterly,₹2999 Plan,28,False,Netbanking
4891,3442,2024-01-19,719,Annual,₹719 Plan,56,False,UPI
4892,1461,2024-01-28,299,Annual,₹239 Plan,28,True,UPI
4893,335,2024-01-24,999,Monthly,₹2999 Plan,28,False,UPI
4894,1504,2024-03-12,999,Quarterly,₹999 Plan,56,True,Netbanking
4895,4878,2024-01-11,299,Annual,₹239 Plan,84,True,Wallet
4896,992,2024-01-10,299,Quarterly,₹2999 Plan,365,False,Netbanking
4897,3674,2024-02-22,239,Monthly,₹719 Plan,28,False,Netbanking
4898,819,2024-01-06,999,Monthly,₹719 Plan,28,False,Card
4899,4802,2024-03-04,299,Quarterly,₹2999 Plan,365,False,Wallet
4900,1299,2024-01-15,999,Quarterly,₹299 Plan,28,False,UPI
4901,792,2024-01-26,299,Annual,₹299 Plan,84,False,Card
4902,1715,2024-03-18,999,Quarterly,₹299 Plan,56,False,Netbanking
4903,4121,2024-01-21,2999,Quarterly,₹239 Plan,28,False,Wallet
4904,4974,2024-02-29,719,Annual,₹999 Plan,28,False,Card
4905,2297,2024-01-31,299,Annual,₹299 Plan,28,False,Card
4906,4093,2024-01-11,999,Quarterly,₹719 Plan,28,False,Card
4907,3384,2024-03-25,2999,Annual,₹239 Plan,28,True,Netbanking
4908,3501,2024-01-09,239,Monthly,₹239 Plan,28,True,UPI
4909,379,2024-01-07,999,Annual,₹999 Plan,28,False,Netbanking
4910,2352,2024-02-06,999,Quarterly,₹719 Plan,56,True,UPI
4911,4770,2024-01-27,719,Quarterly,₹2999 Plan,28,False,Netbanking
4912,1202,2024-01-04,2999,Annual,₹239 Plan,365,False,Netbanking
4913,3304,2024-03-18,999,Annual,₹239 Plan,84,False,Netbanking
4914,4876,2024-02-20,719,Quarterly,₹299 Plan,28,False,Wallet
4915,2313,2024-02-20,239,Annual,₹299 Plan,84,False,UPI
4916,4542,2024-03-29,719,Annual,₹999 Plan,56,False,Card
4917,2000,2024-01-22,719,Quarterly,₹239 Plan,28,False,UPI
4918,4645,2024-01-07,2999,Quarterly,₹299 Plan,28,True,Card
4919,910,2024-01-07,299,Quarterly,₹2999 Plan,56,False,Wallet
4920,3836,2024-02-17,719,Quarterly,₹719 Plan,56,False,UPI
4921,2205,2024-01-07,299,Annual,₹719 Plan,365,False,Wallet
4922,716,2024-01-04,239,Quarterly,₹2999 Plan,56,False,Netbanking
4923,4833,2024-01-24,2999,Quarterly,₹2999 Plan,28,False,Wallet
4924,2166,2024-02-20,2999,Monthly,₹2999 Plan,84,False,Wallet
4925,4319,2024-03-14,2999,Quarterly,₹719 Plan,84,False,Wallet
4926,3460,2024-01-19,2999,Annual,₹239 Plan,28,True,Netbanking
4927,3946,2024-01-12,239,Annual,₹2999 Plan,28,True,Netbanking
4928,2416,2024-03-01,999,Quarterly,₹999 Plan,84,False,Netbanking
4929,1679,2024-01-04,239,Monthly,₹999 Plan,28,False,UPI
4930,2699,2024-02-17,999,Monthly,₹999 Plan,365,False,Card
4931,2051,2024-03-02,999,Monthly,₹719 Plan,84,False,UPI
4932,1440,2024-03-29,719,Monthly,₹239 Plan,365,False,Netbanking
4933,733,2024-02-01,299,Annual,₹719 Plan,56,False,Wallet
4934,4051,2024-02-13,299,Quarterly,₹999 Plan,365,False,Card
4935,3426,2024-02-11,719,Quarterly,₹2999 Plan,365,True,Card
4936,3794,2024-02-13,2999,Quarterly,₹239 Plan,28,False,Netbanking
4937,4590,2024-03-05,999,Quarterly,₹719 Plan,84,False,Wallet
4938,1612,2024-02-16,299,Monthly,₹239 Plan,365,True,Card
4939,1514,2024-01-07,2999,Quarterly,₹299 Plan,28,True,Wallet
4940,3072,2024-03-03,239,Monthly,₹719 Plan,56,False,Netbanking
4941,1610,2024-02-03,719,Quarterly,₹719 Plan,56,False,Card
4942,661,2024-02-16,239,Annual,₹299 Plan,28,True,Netbanking
4943,4883,2024-03-24,2999,Quarterly,₹719 Plan,28,False,UPI
4944,3344,2024-03-31,719,Monthly,₹299 Plan,84,True,Card
4945,3750,2024-01-25,299,Quarterly,₹999 Plan,56,True,Wallet
4946,2034,2024-03-08,719,Monthly,₹2999 Plan,28,False,Card
4947,4451,2024-02-09,239,Quarterly,₹999 Plan,28,True,Netbanking
4948,1699,2024-01-10,2999,Annual,₹239 Plan,365,False,Card
4949,4397,2024-03-14,2999,Monthly,₹239 Plan,84,False,Netbanking
4950,3590,2024-01-06,999,Quarterly,₹999 Plan,56,False,Wallet
4951,526,2024-02-01,299,Quarterly,₹299 Plan,84,True,Netbanking
4952,1756,2024-03-27,999,Monthly,₹2999 Plan,365,False,Netbanking
4953,2782,2024-01-31,299,Monthly,₹239 Plan,28,False,UPI
4954,3814,2024-01-26,999,Annual,₹299 Plan,56,True,Card
4955,4631,2024-02-12,2999,Monthly,₹999 Plan,56,False,UPI
4956,4672,2024-01-25,299,Quarterly,₹999 Plan,56,False,UPI
4957,2948,2024-03-11,239,Quarterly,₹239 Plan,365,False,Card
4958,2467,2024-03-07,299,Quarterly,₹239 Plan,84,False,Netbanking
4959,4458,2024-01-05,999,Quarterly,₹719 Plan,28,False,Netbanking
4960,1187,2024-02-13,299,Annual,₹239 Plan,365,False,Netbanking
4961,4898,2024-03-11,239,Annual,₹999 Plan,56,False,Netbanking
4962,2819,2024-03-05,999,Annual,₹299 Plan,56,False,Wallet
4963,2791,2024-03-02,999,Quarterly,₹719 Plan,28,False,UPI
4964,3927,2024-02-13,2999,Annual,₹299 Plan,365,False,Wallet
4965,4105,2024-03-30,299,Annual,₹999 Plan,56,False,Wallet
4966,3993,2024-03-12,2999,Annual,₹2999 Plan,28,False,Card
4967,1110,2024-02-18,239,Annual,₹999 Plan,28,True,Wallet
4968,3591,2024-01-18,2999,Annual,₹719 Plan,28,True,UPI
4969,1891,2024-01-30,719,Annual,₹239 Plan,84,False,UPI
4970,1914,2024-01-11,239,Annual,₹239 Plan,84,False,Netbanking
4971,1662,2024-01-15,2999,Annual,₹299 Plan,56,False,Card
4972,4825,2024-03-22,719,Monthly,₹999 Plan,56,False,Netbanking
4973,1289,2024-02-18,719,Monthly,₹239 Plan,28,False,Netbanking
4974,2354,2024-03-19,999,Monthly,₹999 Plan,365,False,UPI
4975,3988,2024-02-02,719,Monthly,₹719 Plan,365,False,UPI
4976,1658,2024-02-19,239,Annual,₹299 Plan,365,False,Wallet
4977,2845,2024-01-14,299,Monthly,₹2999 Plan,84,False,UPI
4978,3841,2024-01-29,239,Quarterly,₹239 Plan,365,False,UPI
4979,2854,2024-02-17,299,Quarterly,₹2999 Plan,28,True,Wallet
4980,873,2024-03-18,719,Monthly,₹2999 Plan,365,False,Wallet
4981,2074,2024-02-28,719,Quarterly,₹999 Plan,84,False,Card
4982,3209,2024-01-18,239,Monthly,₹2999 Plan,28,False,Wallet
4983,4996,2024-03-03,239,Monthly,₹239 Plan,56,False,UPI
4984,3363,2024-01-25,299,Annual,₹2999 Plan,84,True,Wallet
4985,3217,2024-01-14,2999,Quarterly,₹239 Plan,365,False,Wallet
4986,2676,2024-03-02,299,Quarterly,₹239 Plan,365,False,Netbanking
4987,2220,2024-02-06,239,Monthly,₹719 Plan,365,False,Wallet
4988,906,2024-02-01,2999,Monthly,₹299 Plan,28,False,UPI
4989,2487,2024-02-29,999,Annual,₹999 Plan,84,False,UPI
4990,616,2024-02-24,999,Annual,₹299 Plan,365,False,UPI
4991,2863,2024-02-19,719,Monthly,₹299 Plan,365,False,Card
4992,3863,2024-02-28,299,Monthly,₹239 Plan,84,False,Wallet
4993,276,2024-01-08,239,Annual,₹719 Plan,28,True,UPI
4994,801,2024-01-26,999,Quarterly,₹999 Plan,365,False,Card
4995,865,2024-01-04,2999,Annual,₹239 Plan,365,False,Card
4996,2429,2024-02-29,299,Monthly,₹239 Plan,28,False,Wallet
4997,3600,2024-01-13,999,Quarterly,₹2999 Plan,28,False,Netbanking
4998,2947,2024-01-25,299,Annual,₹2999 Plan,84,False,UPI
4999,3211,2024-03-01,239,Quarterly,₹299 Plan,365,False,Card
5000,4910,2024-01-26,299,Monthly,₹2999 Plan,28,False,Wallet
5001,3365,2024-02-20,299,Quarterly,₹999 Plan,28,False,Card
5002,2156,2024-01-16,299,Annual,₹999 Plan,56,False,UPI
5003,2827,2024-01-09,239,Monthly,₹239 Plan,365,True,Netbanking
5004,927,2024-02-13,239,Annual,₹2999 Plan,84,False,Wallet
5005,2438,2024-01-31,2999,Annual,₹239 Plan,84,True,UPI
5006,4395,2024-01-23,999,Quarterly,₹999 Plan,56,False,Wallet
5007,2340,2024-02-06,999,Annual,₹2999 Plan,56,False,Card
5008,1516,2024-02-22,719,Annual,₹719 Plan,365,False,Netbanking
5009,2119,2024-01-03,2999,Annual,₹719 Plan,365,False,Netbanking
5010,302,2024-01-23,239,Monthly,₹299 Plan,84,True,Card
5011,2178,2024-02-12,719,Quarterly,₹2999 Plan,84,False,Netbanking
5012,4679,2024-03-11,239,Quarterly,₹2999 Plan,28,False,UPI
5013,2854,2024-03-06,299,Quarterly,₹239 Plan,56,False,Wallet
5014,1589,2024-02-28,999,Monthly,₹719 Plan,56,True,Card
5015,2411,2024-03-22,719,Monthly,₹719 Plan,84,False,UPI
5016,4736,2024-03-04,239,Quarterly,₹239 Plan,365,False,Wallet
5017,312,2024-01-16,299,Quarterly,₹2999 Plan,28,False,UPI
5018,86,2024-01-19,2999,Monthly,₹299 Plan,56,False,Netbanking
5019,137,2024-02-07,239,Quarterly,₹2999 Plan,365,False,Netbanking
5020,4037,2024-01-02,999,Quarterly,₹719 Plan,84,False,UPI
5021,2879,2024-01-23,999,Monthly,₹719 Plan,84,False,Wallet
5022,4576,2024-02-22,239,Monthly,₹2999 Plan,365,False,Netbanking
5023,3645,2024-01-02,2999,Quarterly,₹719 Plan,84,False,Card
5024,4587,2024-02-26,999,Monthly,₹999 Plan,56,False,Wallet
5025,2301,2024-03-27,239,Annual,₹719 Plan,56,False,Wallet
5026,3086,2024-02-02,299,Monthly,₹299 Plan,56,True,Wallet
5027,4251,2024-02-15,999,Annual,₹299 Plan,56,True,Card
5028,4489,2024-02-19,719,Monthly,₹719 Plan,365,False,Netbanking
5029,1929,2024-03-26,239,Annual,₹239 Plan,28,False,UPI
5030,2879,2024-03-02,999,Monthly,₹299 Plan,28,False,UPI
5031,102,2024-01-23,299,Monthly,₹2999 Plan,56,False,UPI
5032,940,2024-02-01,239,Quarterly,₹999 Plan,365,False,Netbanking
5033,3672,2024-02-15,999,Monthly,₹299 Plan,84,False,Netbanking
5034,585,2024-01-23,299,Annual,₹999 Plan,84,False,Wallet
5035,3860,2024-01-13,299,Monthly,₹999 Plan,84,False,Wallet
5036,880,2024-01-12,239,Quarterly,₹2999 Plan,56,True,Wallet
5037,2514,2024-03-28,719,Monthly,₹2999 Plan,28,False,Card
5038,4037,2024-01-19,999,Quarterly,₹239 Plan,84,False,Card
5039,2829,2024-01-03,999,Quarterly,₹299 Plan,28,True,Card
5040,2830,2024-01-18,239,Quarterly,₹999 Plan,365,False,Wallet
5041,4348,2024-01-04,299,Quarterly,₹999 Plan,28,False,Card
5042,481,2024-01-15,2999,Annual,₹2999 Plan,56,False,Netbanking
5043,2030,2024-01-16,239,Annual,₹299 Plan,365,False,Wallet
5044,2530,2024-01-27,719,Monthly,₹719 Plan,56,False,Netbanking
5045,4721,2024-01-22,2999,Quarterly,₹999 Plan,84,False,Card
5046,3200,2024-03-01,2999,Monthly,₹299 Plan,365,False,Card
5047,2000,2024-01-22,999,Annual,₹719 Plan,56,False,UPI
5048,4704,2024-03-01,299,Quarterly,₹299 Plan,56,False,Card
5049,243,2024-03-15,719,Annual,₹239 Plan,56,False,Card
5050,2108,2024-02-24,999,Quarterly,₹299 Plan,365,True,UPI
5051,806,2024-02-17,719,Quarterly,₹239 Plan,365,False,Wallet
5052,2131,2024-02-21,299,Monthly,₹2999 Plan,84,False,Wallet
5053,36,2024-03-19,2999,Monthly,₹2999 Plan,28,False,Wallet
5054,82,2024-03-05,239,Annual,₹999 Plan,84,False,UPI
5055,3358,2024-01-04,2999,Annual,₹999 Plan,84,False,Card
5056,4883,2024-02-27,299,Monthly,₹719 Plan,28,False,UPI
5057,4065,2024-02-18,299,Quarterly,₹299 Plan,56,False,UPI
5058,2157,2024-02-25,2999,Monthly,₹999 Plan,84,True,Card
5059,2067,2024-03-27,719,Monthly,₹719 Plan,28,False,Wallet
5060,2310,2024-03-21,2999,Annual,₹719 Plan,28,False,Netbanking
5061,4100,2024-01-16,299,Annual,₹999 Plan,365,False,UPI
5062,2178,2024-03-28,2999,Annual,₹999 Plan,84,False,Card
5063,1654,2024-02-14,999,Annual,₹239 Plan,28,False,UPI
5064,2391,2024-02-16,239,Annual,₹719 Plan,28,False,UPI
5065,3544,2024-03-02,239,Quarterly,₹299 Plan,56,False,UPI
5066,2168,2024-01-21,239,Quarterly,₹2999 Plan,56,False,Card
5067,4253,2024-01-23,299,Monthly,₹299 Plan,365,False,Card
5068,3507,2024-01-20,239,Annual,₹719 Plan,28,False,UPI
5069,1753,2024-03-09,2999,Monthly,₹239 Plan,365,False,Netbanking
5070,955,2024-02-01,999,Annual,₹999 Plan,56,False,Netbanking
5071,680,2024-03-18,2999,Annual,₹239 Plan,28,False,Netbanking
5072,3523,2024-01-19,2999,Quarterly,₹299 Plan,365,False,Wallet
5073,4790,2024-01-24,239,Annual,₹299 Plan,84,False,Card
5074,1838,2024-03-31,299,Annual,₹719 Plan,365,False,Netbanking
5075,1619,2024-01-11,999,Quarterly,₹719 Plan,28,True,UPI
5076,2867,2024-01-17,2999,Quarterly,₹999 Plan,28,False,UPI
5077,2575,2024-01-30,719,Annual,₹2999 Plan,28,False,Wallet
5078,2188,2024-02-15,299,Monthly,₹999 Plan,84,False,Card
5079,4389,2024-02-04,719,Annual,₹719 Plan,28,False,Wallet
5080,2829,2024-01-15,999,Annual,₹239 Plan,365,False,Wallet
5081,2565,2024-03-29,999,Annual,₹719 Plan,84,False,Wallet
5082,2354,2024-03-11,999,Annual,₹2999 Plan,56,False,Netbanking
5083,2508,2024-01-02,2999,Quarterly,₹999 Plan,28,False,UPI
5084,3173,2024-01-03,999,Quarterly,₹719 Plan,84,False,Wallet
5085,1337,2024-02-18,999,Quarterly,₹299 Plan,56,False,Card
5086,4321,2024-02-20,299,Annual,₹2999 Plan,28,False,Wallet
5087,2118,2024-02-03,299,Annual,₹239 Plan,84,False,UPI
5088,4850,2024-03-11,299,Quarterly,₹2999 Plan,28,True,Wallet
5089,3315,2024-03-24,239,Annual,₹239 Plan,84,True,Card
5090,3933,2024-02-19,2999,Monthly,₹239 Plan,84,True,UPI
5091,4646,2024-01-01,999,Monthly,₹299 Plan,28,True,Wallet
5092,480,2024-03-05,719,Annual,₹239 Plan,365,True,UPI
5093,4339,2024-01-29,239,Monthly,₹299 Plan,56,False,Card
5094,2108,2024-01-05,719,Quarterly,₹999 Plan,365,False,Wallet
5095,3778,2024-03-07,299,Monthly,₹299 Plan,84,False,Card
5096,2302,2024-02-29,999,Monthly,₹719 Plan,84,False,Card
5097,2056,2024-01-30,239,Quarterly,₹719 Plan,84,True,Card
5098,1328,2024-03-05,719,Quarterly,₹719 Plan,28,False,Card
5099,4090,2024-03-15,299,Quarterly,₹719 Plan,56,False,Wallet
5100,4251,2024-01-17,719,Monthly,₹2999 Plan,28,False,Wallet
5101,4,2024-02-08,239,Quarterly,₹2999 Plan,56,False,UPI
5102,1574,2024-02-24,239,Quarterly,₹999 Plan,56,False,UPI
5103,1229,2024-03-25,999,Monthly,₹999 Plan,365,True,UPI
5104,1637,2024-01-04,719,Quarterly,₹2999 Plan,56,False,UPI
5105,705,2024-02-09,999,Monthly,₹719 Plan,84,True,Wallet
5106,2581,2024-03-15,719,Quarterly,₹719 Plan,84,False,Wallet
5107,4681,2024-02-21,239,Annual,₹239 Plan,56,False,Card
5108,302,2024-03-06,719,Annual,₹2999 Plan,56,False,UPI
5109,2772,2024-02-24,299,Monthly,₹239 Plan,56,False,Card
5110,578,2024-03-13,999,Annual,₹239 Plan,84,False,Card
5111,836,2024-03-19,239,Annual,₹239 Plan,365,False,Card
5112,4924,2024-02-21,299,Monthly,₹719 Plan,56,False,Wallet
5113,852,2024-01-12,999,Monthly,₹299 Plan,28,False,Card
5114,3704,2024-01-06,719,Annual,₹239 Plan,84,True,UPI
5115,1878,2024-03-01,2999,Monthly,₹719 Plan,56,False,Netbanking
5116,1832,2024-02-10,999,Annual,₹239 Plan,365,False,Netbanking
5117,3925,2024-03-01,239,Quarterly,₹999 Plan,28,False,Card
5118,4030,2024-03-16,299,Quarterly,₹299 Plan,56,False,Card
5119,2876,2024-02-23,719,Monthly,₹2999 Plan,84,True,Wallet
5120,1494,2024-02-13,719,Quarterly,₹299 Plan,365,False,UPI
5121,1342,2024-02-02,239,Monthly,₹999 Plan,365,False,Wallet
5122,1161,2024-02-14,299,Monthly,₹239 Plan,28,False,Card
5123,3028,2024-01-30,299,Monthly,₹299 Plan,365,False,Card
5124,2946,2024-03-24,299,Monthly,₹999 Plan,56,False,Wallet
5125,2532,2024-01-10,299,Quarterly,₹999 Plan,28,False,UPI
5126,2197,2024-03-16,2999,Annual,₹999 Plan,84,False,Netbanking
5127,2221,2024-01-08,2999,Annual,₹719 Plan,56,True,Wallet
5128,3496,2024-01-23,719,Annual,₹239 Plan,365,False,Wallet
5129,1132,2024-01-04,239,Monthly,₹999 Plan,84,False,Card
5130,3817,2024-02-22,999,Quarterly,₹239 Plan,365,True,Wallet
5131,3258,2024-02-02,719,Monthly,₹2999 Plan,56,False,Netbanking
5132,4337,2024-03-08,2999,Monthly,₹999 Plan,28,False,Wallet
5133,874,2024-01-15,299,Monthly,₹299 Plan,56,False,UPI
5134,2779,2024-01-12,239,Quarterly,₹2999 Plan,365,False,UPI
5135,242,2024-01-20,719,Monthly,₹239 Plan,28,False,Card
5136,3371,2024-03-02,999,Quarterly,₹999 Plan,84,False,Card
5137,4120,2024-03-28,999,Quarterly,₹299 Plan,365,False,Netbanking
5138,4779,2024-03-20,299,Quarterly,₹2999 Plan,365,False,Netbanking
5139,2390,2024-02-04,299,Monthly,₹299 Plan,28,False,Netbanking
5140,2199,2024-01-31,239,Monthly,₹999 Plan,56,False,UPI
5141,3325,2024-02-25,239,Quarterly,₹299 Plan,84,True,UPI
5142,1658,2024-03-11,719,Quarterly,₹719 Plan,84,False,UPI
5143,3885,2024-02-12,299,Monthly,₹719 Plan,365,False,Wallet
5144,1583,2024-03-18,239,Monthly,₹239 Plan,28,False,Card
5145,1321,2024-03-04,299,Monthly,₹239 Plan,56,False,Wallet
5146,4208,2024-02-01,719,Monthly,₹299 Plan,365,False,UPI
5147,503,2024-01-27,299,Annual,₹239 Plan,56,False,Netbanking
5148,1453,2024-01-23,2999,Monthly,₹239 Plan,28,True,UPI
5149,4283,2024-03-29,299,Monthly,₹2999 Plan,365,False,UPI
5150,4535,2024-02-13,999,Quarterly,₹239 Plan,28,False,UPI
5151,3329,2024-02-04,2999,Quarterly,₹719 Plan,365,False,UPI
5152,1497,2024-02-07,2999,Monthly,₹999 Plan,84,False,Netbanking
5153,4414,2024-03-13,299,Annual,₹719 Plan,365,False,Wallet
5154,3864,2024-02-18,719,Monthly,₹719 Plan,365,False,UPI
5155,3060,2024-03-25,999,Quarterly,₹2999 Plan,56,False,Wallet
5156,2157,2024-02-19,299,Quarterly,₹239 Plan,56,True,UPI
5157,2560,2024-01-04,999,Monthly,₹239 Plan,28,False,Netbanking
5158,2937,2024-03-22,239,Annual,₹239 Plan,28,True,Wallet
5159,2458,2024-03-20,999,Monthly,₹719 Plan,365,False,UPI
5160,3185,2024-01-12,999,Quarterly,₹239 Plan,365,False,UPI
5161,2018,2024-02-20,299,Annual,₹719 Plan,56,False,UPI
5162,488,2024-01-12,719,Quarterly,₹719 Plan,56,False,UPI
5163,2210,2024-03-03,299,Quarterly,₹2999 Plan,84,False,Card
5164,2820,2024-03-29,999,Monthly,₹719 Plan,28,True,Card
5165,3725,2024-01-31,2999,Monthly,₹239 Plan,84,True,Card
5166,2864,2024-02-14,299,Monthly,₹2999 Plan,56,False,Card
5167,1737,2024-03-11,999,Monthly,₹999 Plan,365,False,Card
5168,2800,2024-01-23,999,Monthly,₹999 Plan,56,False,Netbanking
5169,486,2024-02-10,719,Monthly,₹719 Plan,28,False,Netbanking
5170,2248,2024-02-02,2999,Monthly,₹239 Plan,84,True,Card
5171,3376,2024-02-08,999,Quarterly,₹2999 Plan,84,True,Wallet
5172,3363,2024-03-13,999,Annual,₹239 Plan,84,False,Wallet
5173,3815,2024-02-27,299,Monthly,₹999 Plan,28,False,Wallet
5174,1946,2024-03-04,719,Quarterly,₹719 Plan,56,False,UPI
5175,1897,2024-02-13,999,Annual,₹2999 Plan,56,True,Wallet
5176,2468,2024-02-25,2999,Annual,₹239 Plan,28,False,Wallet
5177,3060,2024-02-05,239,Annual,₹999 Plan,84,False,Card
5178,3901,2024-01-17,999,Quarterly,₹719 Plan,365,False,Netbanking
5179,1649,2024-03-16,999,Monthly,₹239 Plan,84,True,Netbanking
5180,2824,2024-03-01,999,Annual,₹239 Plan,56,False,Card
5181,1709,2024-02-11,239,Monthly,₹719 Plan,84,False,UPI
5182,2228,2024-02-17,299,Quarterly,₹999 Plan,84,False,Netbanking
5183,4802,2024-01-08,719,Quarterly,₹299 Plan,56,False,UPI
5184,3680,2024-02-25,239,Quarterly,₹299 Plan,56,False,Netbanking
5185,3519,2024-03-22,239,Quarterly,₹239 Plan,365,False,Wallet
5186,2634,2024-03-24,719,Annual,₹2999 Plan,56,False,UPI
5187,539,2024-03-15,299,Annual,₹719 Plan,365,False,Card
5188,4847,2024-03-29,2999,Quarterly,₹239 Plan,56,False,Card
5189,2171,2024-02-14,239,Quarterly,₹2999 Plan,28,False,Card
5190,4887,2024-01-19,239,Annual,₹719 Plan,28,False,Card
5191,892,2024-03-21,2999,Quarterly,₹999 Plan,28,False,Card
5192,2917,2024-01-23,299,Annual,₹239 Plan,84,True,Netbanking
5193,2598,2024-01-31,299,Annual,₹999 Plan,365,True,Netbanking
5194,1570,2024-02-14,299,Monthly,₹999 Plan,84,False,Netbanking
5195,4665,2024-01-03,719,Monthly,₹719 Plan,365,False,Wallet
5196,1381,2024-03-16,719,Annual,₹2999 Plan,84,True,Card
5197,4712,2024-01-16,999,Quarterly,₹999 Plan,365,True,Card
5198,2826,2024-03-15,299,Monthly,₹719 Plan,28,False,Card
5199,1211,2024-02-10,999,Quarterly,₹299 Plan,56,False,Wallet
5200,1971,2024-03-31,299,Annual,₹2999 Plan,84,True,Netbanking
5201,2737,2024-03-21,999,Monthly,₹2999 Plan,56,False,Wallet
5202,4533,2024-01-02,299,Monthly,₹999 Plan,84,False,Card
5203,1872,2024-02-07,999,Quarterly,₹719 Plan,28,True,UPI
5204,4691,2024-03-04,239,Annual,₹239 Plan,84,False,Card
5205,2400,2024-01-18,719,Quarterly,₹2999 Plan,365,False,Wallet
5206,382,2024-03-17,2999,Monthly,₹299 Plan,84,True,UPI
5207,2486,2024-03-20,239,Annual,₹299 Plan,56,False,Wallet
5208,2143,2024-01-03,2999,Monthly,₹299 Plan,28,False,Card
5209,1395,2024-01-14,239,Quarterly,₹999 Plan,365,False,Card
5210,3275,2024-01-21,239,Quarterly,₹719 Plan,365,False,UPI
5211,3568,2024-02-13,299,Monthly,₹2999 Plan,56,False,Wallet
5212,2913,2024-03-04,719,Quarterly,₹299 Plan,84,False,Wallet
5213,1443,2024-02-17,2999,Annual,₹999 Plan,365,False,Netbanking
5214,3818,2024-03-28,719,Annual,₹239 Plan,28,False,UPI
5215,432,2024-03-08,719,Annual,₹999 Plan,84,False,Netbanking
5216,925,2024-03-02,999,Annual,₹2999 Plan,28,False,Wallet
5217,4688,2024-02-18,239,Quarterly,₹999 Plan,28,False,Wallet
5218,3252,2024-02-03,999,Monthly,₹299 Plan,84,False,Wallet
5219,4696,2024-03-11,719,Annual,₹299 Plan,365,False,Netbanking
5220,2442,2024-02-25,719,Annual,₹239 Plan,28,False,Netbanking
5221,3688,2024-02-23,719,Quarterly,₹719 Plan,28,False,Wallet
5222,2627,2024-03-09,2999,Monthly,₹239 Plan,84,False,Card
5223,2110,2024-02-25,2999,Annual,₹239 Plan,84,False,Netbanking
